timestamp,symbol,open,high,low,close,volume,returns,sma_20,sma_50,rsi_14,macd,bollinger_upper,bollinger_lower,future_return
2025-01-23 08:28:04.749402,TSLA,96.25177943378193,89.80107200381015,108.06554067734501,101.52133718864116,8301477,0.012367038596158363,96.67974773494001,96.67974773494001,52.549631755873705,1.3233075334314466,110.37383067267344,82.98566479720658,0.019538578056269486
2025-01-23 09:28:04.749402,MSFT,89.61456179156028,114.26257491084392,78.01549431599749,88.90692467502005,6750588,0.019538578056269486,94.08880671496668,94.08880671496668,50.53810366580653,-1.774628730878288,107.29182372550353,80.88578970442983,0.003395702329095117
2025-01-23 10:28:04.749402,TSLA,83.68724184539055,101.1399742435056,102.84284753263752,82.19118359919699,5390622,0.003395702329095117,91.11440093602425,91.11440093602425,46.3740242866045,1.7835285598292399,107.16951044230235,75.05929142974615,0.023286949900805126
2025-01-23 11:28:04.749402,TSLA,87.62573361777427,106.82098245815862,82.34787964001804,100.50426764139443,1245571,0.023286949900805126,92.99237427709829,92.99237427709829,61.05957674291776,-0.9832698271716909,109.23616026865923,76.74858828553735,-0.023879423660518397
2025-01-23 12:28:04.749402,GOOGL,101.0940847183297,94.64038071393361,113.85788516485528,112.62277890671672,3400705,-0.023879423660518397,96.26410838203469,96.26410838203469,49.35883477028105,3.451915943520735,117.89719239595654,74.63102436811285,-0.015321768494854502
2025-01-23 13:28:04.749402,MSFT,113.28640828248231,109.35947629715473,79.55400273094376,109.25804641596059,3636620,-0.015321768494854502,98.1203852440241,98.1203852440241,50.264182901295335,-2.867013777960137,120.17652549343849,76.06424499460972,0.023249739011592788
2025-01-23 14:28:04.749402,MSFT,103.1318447386498,97.38058761864916,106.52250651872748,99.18087704274392,1405593,0.023249739011592788,98.25294671886408,98.25294671886408,50.35659720012514,2.045851006705389,118.6867289231455,77.81916451458267,0.0002188622956694837
2025-01-23 15:28:04.749402,MSFT,93.9349661178426,103.58291278298175,94.18365639988755,117.46989698175497,2627867,0.0002188622956694837,100.38816341474086,100.38816341474086,47.307828610198136,1.8076851256255733,123.3985183762824,77.37780845319932,-0.025249012100173298
2025-01-23 16:28:04.749402,TSLA,104.55904195170703,113.77826031239125,91.33397430161256,94.30938609153426,1183172,-0.025249012100173298,99.7802856824202,99.7802856824202,37.826543956951845,1.0531528769284384,121.81267851441893,77.74789285042147,-0.02645075863234415
2025-01-23 17:28:04.749402,AMZN,95.40909689781009,112.9075931223253,96.85396656467762,80.82167338201977,9146783,-0.02645075863234415,98.05677547329287,98.05677547329287,58.36213076393822,-2.2345273979750795,121.88082105576407,74.23272989082167,-0.016218816106894095
2025-01-23 18:28:04.749402,MSFT,93.05399630836855,104.77969927483059,101.31900339157814,78.17898705799038,6095373,-0.016218816106894095,96.40029310535101,96.40029310535101,44.29904869966763,1.0623016406171077,121.85015208727195,70.95043412343007,4.2510843158325654e-05
2025-01-23 19:28:04.749402,TSLA,88.45637331767016,87.31868967293282,85.9559949766913,88.18809059404283,7155434,4.2510843158325654e-05,95.76858521986576,95.76858521986576,62.27359005640888,0.25374948159341043,120.55712217448931,70.9800482652422,0.009347591394535773
2025-01-23 20:28:04.749402,GOOGL,82.48171193248281,134.9281057006064,86.84212274831428,108.16624743262228,5408585,0.009347591394535773,96.65413252077694,96.65413252077694,52.215352578559944,-3.660512420825331,121.37496151536371,71.93330352619017,-0.0065811999988827875
2025-01-23 21:28:04.749402,AMZN,96.10076293440555,122.45858970273136,101.49604865112886,93.65197316532614,4719671,-0.0065811999988827875,96.45398856374689,96.45398856374689,42.26850247341907,3.1165459794693247,120.32596916160736,72.58200796588642,0.007699983784790381
2025-01-23 22:28:04.749402,GOOGL,101.58053489920133,112.22674824888298,77.92657046350399,104.60958641857302,8044229,0.007699983784790381,96.96371342967352,96.96371342967352,81.29660810070129,-0.6912228318339826,120.38397114059683,73.54345571875021,-0.0087413297338723
2025-01-23 23:28:04.749402,AMZN,99.0337632998511,97.4679621840903,89.15770906807914,116.46283383583977,5576187,-0.0087413297338723,98.11072051238918,98.11072051238918,47.95374828906047,2.962435392048771,122.68080819321719,73.54063283156117,0.02447840403233835
2025-01-24 00:28:04.749402,TSLA,95.84033072052641,103.86407838298035,125.4068695415944,88.99903037422195,1625689,0.02447840403233835,97.60451550471322,97.60451550471322,62.45646029123613,-0.13532290020396723,121.82491210404027,73.38411890538617,0.05103680189144711
2025-01-24 01:28:04.749402,AAPL,90.54253939303219,99.56579570223484,85.3198703541072,104.7849973179589,6354772,0.05103680189144711,97.98243560014721,97.98243560014721,36.000341880157976,1.9646521265974768,121.74988775766798,74.21498344262645,-0.00785225464168848
2025-01-24 02:28:04.749402,AMZN,106.08246191684968,117.63855939096388,106.47802791759753,105.38963072655721,6195875,-0.00785225464168848,98.35279535646771,98.35279535646771,9.489213377376409,-1.7190502234805636,121.72230419948725,74.98328651344816,0.009598656215978914
2025-01-24 03:28:04.749402,GOOGL,86.82868080053416,107.62502890851835,89.14049231286188,91.39262011526897,4941817,0.009598656215978914,98.33051844816922,98.02135844022015,38.660016646459056,0.42886990865696756,121.72700873773923,74.9340281585992,0.007968216483002246
2025-01-24 04:28:04.749402,TSLA,107.76027913843475,97.15836141640168,100.09045144797145,113.54210925245083,9262056,0.007968216483002246,98.9315570513597,98.72684711350335,7.251025872004121,0.28788398625535444,123.27176019194732,74.59135391077209,0.002773908525198509
2025-01-24 05:28:04.749402,AMZN,89.97782981073276,100.29244900875219,101.54355690596218,97.12292944450523,9505193,0.002773908525198509,99.34235728983397,98.65711156267734,45.262742663615036,-0.6472020547852659,123.24355221796739,75.44116236170055,0.013065018906825827
2025-01-24 06:28:04.749402,AAPL,92.47564762646965,116.21188142569905,106.28956735182948,96.16247019086991,9156041,0.013065018906825827,100.04092161941762,98.55316817218538,79.37294029078107,-1.7384456278293337,122.61108308496614,77.4707601538691,0.009576423779596542
2025-01-24 07:28:04.749402,AAPL,85.33214809384323,121.00097846820478,92.99746173187225,121.11613218417972,1702959,0.009576423779596542,101.07151484655687,99.45568673266516,31.894299558466983,-6.133601461678865,125.53379626779328,76.60923342532045,-0.009421071407697892
2025-01-24 08:28:04.749402,MSFT,94.98597853114363,120.28331563486246,114.88884638754854,105.22766742366719,1554846,-0.009421071407697892,100.7017592724044,99.67768599001138,7.879122848116239,-1.6915188169871707,124.64697207927598,76.75654646553282,0.02633091545245376
2025-01-24 09:28:04.749402,MSFT,109.75312458477978,112.57032065053977,89.1066343541482,109.25290549685498,6087882,0.02633091545245376,100.70150222644911,100.03232374952411,80.00513982025053,1.4010182271514666,124.64632840527656,76.75667604762165,0.004033324949735518
2025-01-24 10:28:04.749402,GOOGL,105.15628088443957,102.47375131197363,97.3422041359956,113.54892931521839,5944869,0.004033324949735518,101.41990484007285,100.51505966258462,40.49290473351496,-2.7904590977803267,126.02566738308376,76.81414229706193,-0.007696008396607266
2025-01-24 11:28:04.749402,AMZN,109.78422112028035,72.5848617467088,97.45276932217608,93.49526000540783,3845886,-0.007696008396607266,100.22117299125549,100.2729976054406,49.685232356626244,-2.3762672796572377,123.85128514162113,76.59106084088984,0.04886405047694803
2025-01-24 12:28:04.749402,AMZN,105.22142545933936,107.97160023808222,83.78031880050585,112.49821097053679,9124294,0.04886405047694803,101.13061423520561,100.68050471761048,65.76559938262155,-2.869725616729413,125.19872032389365,77.06250814651757,-0.002324267543111998
2025-01-24 13:28:04.749402,MSFT,88.96330171469631,104.981712411559,92.14127745020879,94.9810588500233,9358027,-0.002324267543111998,101.8385835086058,100.49665162510765,60.463455299782986,0.4177762326211125,124.16105160372314,79.51611541348845,0.005098876828474986
2025-01-24 14:28:04.749402,AMZN,96.69210775672443,106.39982096321354,96.61513499238407,94.55376610661703,7879551,0.005098876828474986,102.65732246103713,100.31093645265483,65.01024839223737,-1.786813170186516,122.37520189625266,82.93944302582159,0.0035088068916067335
2025-01-24 15:28:04.749402,AMZN,92.19800870882537,105.53897347033207,90.67878956870581,97.28000027691864,3301818,0.0035088068916067335,103.1119179451809,100.21908990187494,68.00857979090847,2.4406859544002732,121.81851085401469,84.40532503634712,-0.0025978922190241626
2025-01-24 16:28:04.749402,AAPL,113.3057490403904,91.73737838050843,119.40923965456534,93.77935165055045,5047216,-0.0025978922190241626,102.3925731560773,100.0296858356595,15.077707348210907,1.4692394142385488,121.38509437273014,83.40005193942447,0.008973294100880309
2025-01-24 17:28:04.749402,MSFT,88.03211353573688,110.57408556851186,86.61376326400469,108.22156432657162,4582248,0.008973294100880309,103.1210527141396,100.26373950682843,21.713045197199612,0.400248127901926,121.81732729841737,84.42477812986182,-0.0168999981818325
2025-01-24 18:28:04.749402,TSLA,108.93697689389111,111.32216314031851,106.79424468140428,102.67210655145055,2518791,-0.0168999981818325,103.02417872078347,100.33063859140127,73.42339325257683,0.6078993331517064,121.70805228781482,84.34030515375211,0.01193086773046115
2025-01-24 19:28:04.749402,MSFT,108.9295387010877,111.8233878205966,103.56459813148787,95.08775585382887,3362139,0.01193086773046115,101.95542482168293,100.18893905795336,34.365217138166265,-1.5258961452994038,119.83047967275343,84.08036997061242,-0.0351670805678486
